attachment_id	user_id	text	begin	end	height	width	train	length
e14d91b0-3d69-40a8-bf89-9ccc52d6f643	adfe9c8ea85db4e65f36572669cbfed5	Й	3	44	1920	1080	True	97
59314d57242f4fedbcbd351f3990f737	29674	Й	17	65	1920	1080	True	86
1b8ba9c1874045a372cdcc7da8bf4535	30057	Й	11	77	1920	1080	True	101
24705eae0217e3bf8056c9190badc2c6	21710	Й	14	72	1920	1080	False	106
bf204fdaf0a13b2f0dfe161732d8e7b9	29751	Й	11	86	1920	1080	True	115
d294f321-fbd3-4b77-a1e9-bb969f91f1a3	185bd3a81d9d618518d10abebf0d17a8	К	31	98	1920	1080	False	155
4f46eea3-2774-4670-b77b-3c85e0a8e6ce	9a0784a99ea13a8b06cb103c2c8c7f0f	К	10	73	1920	1080	True	74
5a8415dd-3be5-4343-9c4a-9b1c265e1cb4	0ab4f8e463cdded2e59d6001f4e1b487	К	15	49	1080	1920	False	77
3ed69b08-c79f-4db3-b644-8d214e179c9e	46dd04a1caa75ed3082b573cb5a3ad26	К	11	59	1920	1080	False	98
2b75b8fe-ecb3-4715-9d09-6a8e2af5c6a9	1860c7f3605089bf0eff0c4e72c7add4	К	24	69	1440	1440	True	80
7deb0fae-c8e3-4319-beef-a23c5f5ef3d3	fc6e5caa3dc328e7558b072e6607e399	К	28	78	1920	1080	False	93
5588ffe4-5634-4895-a0b2-d4d50e37d5cf	db573f94204e56e0cf3fc2ea000e5bdc	К	1	50	1280	720	False	113
534138c9-5960-41b4-92f3-36364b1bec28	a95892dae1d320bd8b08cbca6a127cd8	К	2	34	1080	1920	False	39
5ed7a1f8-6190-4bca-ac27-b5adc1e0f8d4	0211b488644476dd0fec656ccb9b74fc	К	13	58	1920	1080	False	90
490bb1c5-b957-4b86-b399-d9771378a4ed	50334f2a79561498829a34a2c90984b1	К	53	103	1920	1080	False	188
fa09e0d0-7e26-4a8e-b030-0449934191c6	2d84da20c251acaeb3186642fcb04f2e	К	17	54	1920	1080	False	86
a5bc2673-9e53-4211-9609-285c825f75cc	9f9b13d8e63bd774b4ad1bd14f56147d	К	41	73	720	1280	False	83
f5559b64-fdff-4079-b8ed-54e9743ec360	0041ec866777f12c384b64d8cd636277	К	11	56	1920	1080	False	87
6a2b662c-2f2a-4def-b9de-a26ef1695224	b07a773bcb10b4f14f33d2b0e8ec58ba	К	26	69	720	1280	False	109
084b710c-83c6-4fa8-b3d7-8a053de8e910	f5b82a9c82f6d870ec253e4c3fa96d83	К	12	49	1920	1080	False	95
1b8bee3c-4d59-45a7-b42b-659b52b19ef4	95af8e702c909eee7145c6dc1a3d756b	К	2	36	1280	720	False	58
78a34ad4-ea9d-42f2-bcb6-4f67971f9b28	0df9d6e419cb18069e696edaa170ba87	К	37	77	1920	864	True	147
9bee0d30-cb50-42b7-8edd-db0b7db2807a	4299b8ccf39ace57287b463fbe4a489b	К	25	67	1920	960	True	100
7fbd1c31-8f35-4e5b-85ba-469457c3f206	12c7911f38c7113ce13c71dbd785ce22	К	8	63	1920	1080	True	86
83a5fa53-0f46-46f9-b6d3-3b6e521c3f23	f2dc6eab563f93d86629c1cfe479f09d	К	16	53	1440	1440	True	66
e20a7f13-9c50-4ec2-94a9-4dee4f0a44a5	4d26ad833542291c50de9ce88fb4f64a	К	13	55	1920	1080	False	113
a4c1fd08-8807-4581-8c94-b0a5f3684603	87fe0712fdd150ecc8d02cbbb2e047d6	К	19	64	1280	720	True	83
eedbf578-e811-482e-8bd1-3a6c26b55e8e	68f27043789bb049757486b0ed1cbaab	К	12	45	720	1280	True	62
dc66719e-0234-416a-80fb-5f539125cb59	ca6b767f0cccf093ba737ae2fc4fec3d	К	15	46	1920	1080	True	113
a2a13ceb-e186-4a1f-ae19-1e9e458aa1c0	c05c242d2524d1de48c68f1667cd7b6b	К	5	48	1920	1080	True	86
8c83e989-37bc-4ce3-b75e-6d87ee8a70a9	63db05b188249dbd9ce7cc98fe205e1f	К	38	88	1920	1080	True	148
dfbd27ae-d542-4c95-bf0a-09cabf8ad8ac	0ceb69ca37aa3e44528c7ce03c329479	К	23	53	1920	1080	True	118
073e3d72-7f01-4e70-84ac-36dcff82975d	32f4bb8542738fa1980831515d2949ea	К	9	56	1920	1080	True	92
01900f30-689a-431c-b8d1-52e4ee24dee5	27032346b8d1e263473c0451843a8a6a	К	23	63	1080	1920	True	89
4083ebf9-aa2c-4664-82c2-a8ae92dcf73f	a85134b72f825ac9569e44e9ae53b128	К	20	85	1080	1920	True	135
6b72a476-b158-4b04-a847-35f65e47182c	bd4e2755d88d8d835a07df3c78cdfc3c	К	13	56	1920	1080	True	85
372384a6-25ed-431c-b51e-689beccb360e	362b7038ed4bd4b527fce434f14d2aaf	К	23	56	1920	1080	True	85
76cba070-0069-464b-a3d0-9d3c3ff36530	0f7aee11724db9ef1f9df422f7443e28	К	47	98	1920	1080	True	134
17e5d436-b894-4a80-ba9d-033d1e20c7ad	0c954cec2fd8884fff2ceeb41bd1b89d	К	48	94	1440	1440	True	117
e12377f5-1f4c-4092-a6b6-8afae614c030	b6bc47e76a066769495f3a22455713b5	К	9	52	1280	720	True	76
12be89b6-f758-4d76-ae40-d159f584bb5d	a8b89f85a363edca5d0cfa080065f2d6	К	4	48	1920	1080	True	68
44114725-b3d1-4800-b630-fe30e8c65170	b34ac47997680835ece485b13845fefd	К	5	44	1920	1080	True	83
7c30a562-0808-46e6-ac9c-0fe1b36fc055	a8dc3ffc818b23319cea1757602ad8e8	К	4	40	1280	720	True	72
e9b4adb1-0b98-4029-977f-d3c4f132407f	e9df86cd8713f2fa9f2077a2197c7136	К	26	122	1920	1080	True	160
91e3c06b-5d98-4591-af06-077eec7ee6b8	1cdaed3814fe5a4bfa9baa5d3f94ecc4	К	23	47	1920	1080	False	94
f8d8153d-303e-4905-b8aa-fc4672c41a8a	28f7e6734615f41bc0366dee5c563f09	К	18	64	720	1280	True	89
3b0c6f6b-8d6b-4ab2-8f74-63659f25a4db	95d5ca4d8706b85bfe8447cc7e83c86a	К	7	46	1920	822	False	88
a3decb17-9cda-4c01-997f-5b28607edefa	f3cf3f9bb709ce2bee3da304a4ccb427	К	30	74	1920	1080	True	158
7e9d57e1-c1fa-440a-bcb5-f06d9390ec9a	8c34c33a92e42220b2e080bdb388d532	К	16	50	1920	1080	True	85
ed13c09fd758a22c767c26e74503e741	27901	К	27	83	1920	1080	True	121
5c5bef35b538153289fd666845454df4	29585	К	5	44	1920	1080	True	77
6c1ea977ed6f42ca83a664019d791c04	28593	К	19	61	1280	720	True	89
33ea95b8625939dd208fba7ac937882b	30009	К	38	96	1280	720	True	167
31efd5cfba56d35b2cc425e166b520da	29673	К	38	90	1920	1080	True	157
a31eae86f723b4a266a5eb81f3daed3d	21759	К	31	65	1920	1080	True	130
1c05d8e8b32587c88baff096ce919c21	29283	К	27	60	1280	720	True	99
9af13f54280019270c518f105ae0c63d	29229	К	39	82	1920	1080	True	152
a469207e52663ab5458e3c8cc08a934f	29318	К	44	94	1280	720	True	134
9963443385efc663059742ede80ca0b1	29898	К	20	78	720	960	True	91
42c5151b8c9be925dbab5b75b58dde7a	29751	К	7	47	1920	1080	True	78
c297d2a7f6e4cef0e2e81e46e4ead4f5	23309	К	16	47	1280	720	True	83
e8482c04f3d7d6aa80ae9df3d0f6c9e6	27086	К	12	56	1920	1080	True	87
42420530495fcb590c2bb0ee34b39728	22109	К	40	98	1280	720	True	106
9e7e4a458fcca09bb3328e794c98a0c6	29970	К	1	18	1920	1080	True	80
27205c3321c66cd627d45973295b87dc	13790	К	38	94	720	1280	True	95
8f9ee6e8c5f587964a22fdeeb705357d	21271	К	61	108	1280	720	True	156
b9982d3156f0409185274dc4a3f1e1b0	27399	К	18	75	1920	1080	True	97
2f3ed2bd-e408-4a26-bb3d-92bf18085c71	c3bc70b01dcc8b515891a4d097719b0f	К	78	102	1920	1080	True	177
2f03e9dc-06e6-4ba4-a956-ab5764e1158b	efc86825b9a40bcdcc9b54ab81aab3fe	К	13	60	1920	1080	True	60
5ed5df1b-ea25-481e-97ec-1c0e2f4317d2	40ad51b49892dca94b905eca8926568a	К	0	56	1920	1080	True	91
157a7e74-9fe4-4fdc-b2ca-8cf0d91f4b13	52003757d6b63a3ee7a71f36f5a9a17b	К	0	44	1920	1080	True	75
6c9b9ff7-276c-4068-b6dd-d58a89779ccb	4aef7889ad6cd118ce4dab1e3b998a01	К	15	57	1920	1080	True	93
12c70e14-4686-4154-89d2-55c041ee9021	d5a3d6c977e8ce1cd3a4eac0908d4d7d	К	13	51	1920	1080	True	91
694d6cee-c30a-4951-8d19-2aa0d9384221	2d5120991a63d659f0eef6123f092100	К	18	57	1080	1920	True	95
bd1a04d6-ea95-4a3c-8eb8-ae7913b8f5d6	b4e852a75cacf8642412dfc05e2126a3	К	1	41	1920	1080	True	67
bd3d84f5-3301-49b8-b84c-fe12130fab4d	0c3d5473fba13210722e53374b736416	К	18	56	1920	1080	True	94
55f8001f-12de-4533-b189-a95292a35357	53c3af7712ee8220b2faed1a55a82eca	К	12	40	1080	1920	True	82
e860bf24-86ac-4aa6-b272-32521df25818	194612f32f5297e4699c2c0beb9b336a	К	23	66	1920	1080	True	108
733c210f-1e6e-4e91-ba98-9388821ea6dd	48bc83c415e12683f469d16027829654	К	17	48	1920	1080	True	89
50609647-d2fb-406d-bfa0-979ff43f27f2	b6dbf3d8d6ed9fb9283b687910f6e829	К	13	60	1920	1080	True	100
ceabef6f-6839-45d0-8bad-845208a1c6dc	e4bd328bca8e6f51bd6f4f019692b666	К	24	62	1440	1440	True	91
450ec53d-7318-495b-9705-cc337bd40a02	33b317c5a26046cafcd795a2fe4e919e	К	25	53	1080	1920	True	86
717b23c7-bd80-4d66-9247-e2b7db7d5558	76aa633fcb2bec4e6b0852635a8af57c	К	7	58	1920	1080	True	97
93683681-cc6b-4b62-a148-c6e859600457	aa12bfdceb971561727e86d34aff35ac	К	8	51	1920	1080	True	109
9da5ab92-9f28-4956-a740-fb29a5517cf4	4b8f634baac82dd96142fa1220b79759	К	17	59	1080	1920	True	95
b260e55a-cf27-406d-aa96-b558e94abc12	324cdee3d2550397efb761d8fff48139	К	18	52	1920	1080	True	86
ffe8c316-13bc-4759-bf2b-d27f6174c408	04af3ba065bb7423e0685ebe180751c1	К	29	66	1920	1440	True	67
990277a5-cdc8-440b-bdab-6c3eb6208e41	3ef4548431002f9f8fd7f39987be22c1	К	16	56	1920	1080	True	91
9937072a-37c2-4163-b97c-a1ce6c88e993	55ac05bf18204955c640591070dd1118	К	34	83	1920	1194	True	124
c3c01f80-93ef-4234-9226-fcc6b4c2cb63	5cfa6de910fe7b0af5f422d0df9f06d5	К	24	63	1920	1080	False	108
9f423ffb-f32b-4e8c-82d8-be2e04b1b6d9	86ec735f573ae6c36a9dbf9e5bfd4eaf	К	45	87	1920	1080	True	164
376dca7c-c988-4242-bd49-2752e5f832ba	138356c62cb9cd6168ec85fd31dbb1de	К	17	77	1920	1080	True	108
0e18a104-c500-4315-904c-f75d1ff48a56	6520ea9b92b24339fb538be29b315e0b	К	15	40	1920	1080	True	68
aeea6fce-48fd-49de-b24e-20c0fb01f987	e97c55b450c4b2ae48a165e349f0f3eb	К	46	89	1920	1080	True	156
5e3b38b8-d20e-4cdb-bd86-f631abf23d76	c2f39049d2c1d9527683ed47b4fb6ad7	К	11	37	1920	1080	True	46
9928d555-0e73-4fee-b3f7-45cc3ba0b35e	7c989fdb633be7453228f7c650097205	К	17	57	1920	1080	True	85
d79405ab-e8d6-4ee2-a18c-6ce1523e2ada	420e55e9cc86ffe6ca183d41d80ee67c	К	13	46	1920	1080	True	77
80431d2a-e850-494e-9bb9-dfd9a1b1e522	83624345fa124849e833a8664f21f3ea	К	19	69	1920	1080	True	93
7e34a323-f5a2-499b-98fb-2ef5516431ec	6753ca229e01b1c71053cb265fd93013	К	30	102	1440	1080	True	130
d51f5417-259a-40cb-b231-c656c57eeca8	a8a635e6eaa8edb003c5a2b1cef789b5	К	18	50	1440	1440	True	77
4525db1e-9310-422e-bde4-64b66421f318	d01fdbbbd69ec8c4914397ba4abb899c	К	20	76	1920	1080	True	85
ff034ec4-809c-4cbd-ba9c-2ac4f73bf913	3cf00ecfe200a3990d42c6464286d6fb	К	20	63	1920	1080	True	103
b70997b8-2090-4362-b7fc-2a2ef4501dbf	c80b4e57f158f28299b2a89694c42329	К	28	72	1920	1080	True	105
61238403-094f-435b-a824-4e3df98c390c	adfe9c8ea85db4e65f36572669cbfed5	К	3	40	1920	1080	True	86
e5a1c559-ce83-4ab4-aa17-e29260258717	28d653d3548e4508aaa6acbb5dfbeb64	К	81	121	1920	1080	True	178
fc8747b2-92ed-40a5-9745-e84913a6663d	ab460ff83e8c5b13a705a9e2081023c2	К	12	58	1920	1080	True	94
45f185e070788d3b139c75154a7c1054	27658	К	65	131	1920	1080	False	151
909154ed9867ad729be13b1d8411b5da	29674	К	7	43	1920	1080	True	57
0947578a83eca0de5282a0780d2855d5	29804	К	32	92	1920	1080	True	130
32302ec19cfed9feb3e17948b1557f79	21710	К	22	78	1920	1080	False	112
93158e36-2440-4adc-b3a6-8e59b2c6f42b	ca6b767f0cccf093ba737ae2fc4fec3d	Л	16	69	1920	1080	True	90
eced728b-ec24-4f91-a967-7377542a23e6	185bd3a81d9d618518d10abebf0d17a8	Л	31	107	1920	1080	False	150
bbb5ba86-66f0-412d-91c0-858a991949c3	46dd04a1caa75ed3082b573cb5a3ad26	Л	15	57	1920	1080	False	92
0d4c267e-1b34-49c1-9543-7fd9f21ce206	95af8e702c909eee7145c6dc1a3d756b	Л	6	49	1280	720	False	75
49cd6e20-a39c-49e2-a80e-ad8b088f1079	1860c7f3605089bf0eff0c4e72c7add4	Л	7	52	1440	1440	True	67
214c031c-455a-4fe5-b1e5-8518d095dedc	fc6e5caa3dc328e7558b072e6607e399	Л	13	56	1920	1080	False	82
9c05f71d-19d6-4067-b75c-4322b4e14df6	db573f94204e56e0cf3fc2ea000e5bdc	Л	1	56	1280	720	False	101
33791516-7f9a-4269-9ef1-2d8237f21846	a95892dae1d320bd8b08cbca6a127cd8	Л	7	45	1080	1920	False	56
08bd0147-e3b4-4805-8997-3acd99f2b84a	a356848cf0a72f961b81ebb6716f6131	Л	40	121	1920	1080	True	191
9e233fc8-9288-4048-a723-b10fa23d89c8	50334f2a79561498829a34a2c90984b1	Л	45	135	1920	1080	False	227
3d120451-d3f6-4dd4-abb1-6ee8c9feb5ba	0211b488644476dd0fec656ccb9b74fc	Л	19	82	1080	1920	False	113
308e5a8a-76e5-4351-9f93-dccc66576807	0ab4f8e463cdded2e59d6001f4e1b487	Л	11	56	1080	1920	False	77
1db5eb3b-2818-4603-bc65-d6949a0a48d2	9f9b13d8e63bd774b4ad1bd14f56147d	Л	9	58	720	1280	False	85
3a7ff9f3-5f1f-49f9-bd38-1930b7ce0e8b	2d84da20c251acaeb3186642fcb04f2e	Л	22	91	1920	1080	False	125
d03ffd86-32d1-4c53-985c-8825efc9308d	13c4baf863bfb1aa4ac638650e508d3b	Л	11	58	1080	1920	True	69
cd1594df-b120-46ad-a515-bef6ea8eb7c5	0041ec866777f12c384b64d8cd636277	Л	18	55	1920	1080	False	88
a4f7606c-7202-4e5f-b4fb-73ae07b801f0	b07a773bcb10b4f14f33d2b0e8ec58ba	Л	32	79	720	1280	False	107
7c4c1af7-e078-48d7-ad3c-b75e9f69802a	f5b82a9c82f6d870ec253e4c3fa96d83	Л	18	62	1920	1080	False	130
32e6675d-cfe6-4de5-b32b-38105dd77ae5	0df9d6e419cb18069e696edaa170ba87	Л	16	72	1920	864	True	129
aebb4af7-1dd4-466b-8d91-6651f53aca64	4299b8ccf39ace57287b463fbe4a489b	Л	19	64	1920	960	True	92
489d7385-21bf-4fab-adf1-ba79cf1c1ed4	12c7911f38c7113ce13c71dbd785ce22	Л	5	37	1920	1080	True	75
9ab91fda-1a31-4486-942d-1ce65ec424c8	f2dc6eab563f93d86629c1cfe479f09d	Л	22	58	1440	1440	True	86
3eb355a5-e6cc-433f-899f-6f3b196523cb	4d26ad833542291c50de9ce88fb4f64a	Л	15	64	1920	1080	False	133
43e59c8c-7109-45c4-9fb6-5767c942180b	3dd2ce2659aada17b976390004ebe322	Л	1	41	1920	886	True	72
31dd70e4-9b57-4dc4-8dbc-6afd2b8b0e68	68f27043789bb049757486b0ed1cbaab	Л	66	125	720	1280	True	129
c49d86fa-b0d9-47af-9ba6-d3068251a48f	63db05b188249dbd9ce7cc98fe205e1f	Л	51	114	1920	1080	True	189
48891c96-f1b3-4e8d-bfbc-b1f4706b2bb0	0ceb69ca37aa3e44528c7ce03c329479	Л	40	73	1920	1080	True	137
8b4fdd74-9bf6-4420-a902-087ded16b35b	b4e852a75cacf8642412dfc05e2126a3	Л	26	78	1920	1080	True	114
201a9070-5b23-4103-8ad3-2ab3b48c46d8	a8dc3ffc818b23319cea1757602ad8e8	Л	4	51	1280	720	True	82
bfde5275-4183-406b-8bc2-90b32268cd06	feea6c22175f962ab28452f7314d1bc0	Л	25	80	720	1280	True	102
732c2eff-4cd6-49d5-b97b-839462d97e8f	6fefb7617d77222efd121f4a2d6a79d6	Л	20	81	720	1280	True	118
33c7d612-e652-4711-b358-bc0383b17ff2	fb1007e5ffe149cc08bccaf8eda2ce31	Л	28	64	1280	720	True	130
7a08ead1-bae4-4b3e-a09a-384fffb4b797	ab460ff83e8c5b13a705a9e2081023c2	Л	4	46	1920	880	True	62
bdffc73e-8b1d-4bd9-b342-cb1e4d5be317	324cdee3d2550397efb761d8fff48139	Л	19	75	1920	1080	True	106
f69a0c46-321e-4275-9553-2253e7ffd4bf	9a0784a99ea13a8b06cb103c2c8c7f0f	Л	2	24	1920	1080	True	61
62db1c16-cea9-4dd0-b8de-3a50d9316efe	52003757d6b63a3ee7a71f36f5a9a17b	Л	2	59	1920	1080	True	92
11e81bc6-81dd-4198-866d-22e47dc6f1f5	76aa633fcb2bec4e6b0852635a8af57c	Л	6	56	1920	1080	True	117
a2a41623-9c37-4cae-b623-01efbda2a97b	81c0cdc37caa67e7ddf8e06c0a4443c8	Л	42	95	1920	880	True	147
fa3734d6-85b5-415c-b69c-69971d91d4ef	c05c242d2524d1de48c68f1667cd7b6b	Л	2	58	1920	1080	True	80
c2ee69da-eacc-466b-9a5a-5e77da8b41d6	27032346b8d1e263473c0451843a8a6a	Л	9	66	1920	1080	True	105
5bd3028d-1582-402f-8664-204291b51057	96004c3e655c98e436ff552dbe51c3c8	Л	32	123	1920	1080	True	181
5634f689-36a6-4a99-8422-2e2a1554ac01	33b317c5a26046cafcd795a2fe4e919e	Л	38	74	1080	1920	True	110
2d7e62ba-3c9b-49bd-a244-d12e5e06d066	32f4bb8542738fa1980831515d2949ea	Л	4	60	1920	1080	True	92
141260ce-5024-41c9-94ea-bd31561375e3	a85134b72f825ac9569e44e9ae53b128	Л	22	64	1920	1080	True	100
9eceab0c-d624-4331-9139-7cb00c1ee7bd	8c34c33a92e42220b2e080bdb388d532	Л	18	54	1920	1080	True	79
1aa792b5-96ef-48aa-bd53-cbf2d581f3c7	362b7038ed4bd4b527fce434f14d2aaf	Л	20	57	1920	1080	True	97
e4d00953-7fbc-4682-bc77-c51fffe8de41	6520ea9b92b24339fb538be29b315e0b	Л	24	58	1920	1080	True	90
47e2f188-fefa-4683-ba72-db99e412942d	c8f885a4da648650dbecffbb38258989	Л	32	84	1920	1080	True	135
9816023b-a080-4399-a9bb-faa23f0b7bd0	2916c8f459bac1870fe3897d0340b148	Л	23	63	720	1280	True	96
3745a66a-2c78-4fce-80cd-0ac3521e41d1	1cdaed3814fe5a4bfa9baa5d3f94ecc4	Л	28	59	1080	1920	False	96
1c21307a-deb9-4966-aeef-f8236eef43c3	d5a3d6c977e8ce1cd3a4eac0908d4d7d	Л	12	53	1920	1080	True	109
76fe53a7-c3cb-4bb9-b4b9-fc5a2bb27353	138356c62cb9cd6168ec85fd31dbb1de	Л	16	56	1920	1080	True	101
d4d47503-c23d-42aa-ae95-386cea2208b5	2fa7bff4283637452ca0e2575a1815be	Л	12	48	1920	1080	True	86
48f50ac4-3dbe-4dbe-9ea8-db5f565e0f9d	e9df86cd8713f2fa9f2077a2197c7136	Л	37	130	1920	1080	True	185
23e71d06-3f7b-4220-9438-d484680bd105	e97c55b450c4b2ae48a165e349f0f3eb	Л	43	135	1920	1080	True	183
3941528f-6541-4ec8-9bbf-36d7842e0916	5cfa6de910fe7b0af5f422d0df9f06d5	Л	10	54	1920	1080	False	88
9cab52a1-706f-4837-8471-27da9c0e95dc	28f7e6734615f41bc0366dee5c563f09	Л	33	89	720	1280	True	147
d9f7cd60-14c5-46b6-8e05-a9f05cc49892	911876c4ffc0dd4cf21f61ea1acf5a0b	Л	43	70	1920	880	True	131
102a89ce-57b1-41cf-bcc9-abe7d28abe0e	a050ef5cb26b9d7f2ccdbedd1411ffa9	Л	30	62	1280	720	True	95
32dceba5-9b75-45d2-b50d-60746148ebbd	86ec735f573ae6c36a9dbf9e5bfd4eaf	Л	21	78	1920	1080	True	129
52aad8d7-78f0-44b2-bfa9-24e88df06e16	0c954cec2fd8884fff2ceeb41bd1b89d	Л	11	57	1440	1440	True	69
aead524d-4f53-46e0-ba79-1418de99ec4b	aa12bfdceb971561727e86d34aff35ac	Л	2	60	1920	1080	True	86
d6cd24ff5050820977658a5b24593499	27901	Л	39	90	1920	1080	True	158
556665f3cca6d0c40b648a194cd31de1	29585	Л	1	38	1920	1080	True	66
4b3c9f24ef634663a0e7187bc1315d28	28593	Л	27	76	1280	720	True	124
c983ba6d20f9c2aa954bacc34e1cdf86	30009	Л	51	113	1280	720	True	193
06f6a297976d9cadff25964684a43328	27658	Л	45	95	1920	1080	False	132
f6d06ccd99f904ab5e0b02b5c8336e57	29970	Л	4	47	1920	1080	True	81
8eafce4e01672e5d31a87b3bc9223dc7	13790	Л	25	60	1280	720	True	81
fbe785cc1bb4b672ee13745a8513eeb2	24438	Л	25	70	1280	720	True	135
ce2c32921cb699f11e33eddfc13698b7	23309	Л	15	63	1280	720	True	63
d235460e6ad1309570770e4b0dee2e7b	21759	Л	32	80	1920	1080	True	137
ad7921e07341e74f47eb782cd4fb46da	29318	Л	50	91	1280	720	True	139
ddcf9543219c260a4c75addbea32250b	29673	Л	36	85	1920	1080	True	175
53d9e5826c35c01c9ecdccb7c62dc8a5	29898	Л	28	73	720	960	True	92
2e5e206e0bea1b169cdc698b2a57a1b5	29751	Л	6	58	1920	1080	True	88
0915bd933440c72a6b7affcb1c5391cd	22109	Л	54	101	1280	720	True	108
5d8e2e278339aa3cc9acbcc8c0708f8a	27086	Л	13	55	1920	1080	True	89
e8390039a12ab0390b930f7626d072e4	29762	Л	10	48	1280	720	True	83
7e444707af3ac63b7f43bcfe5f25e491	21271	Л	58	122	1280	720	True	163
ee9cebe4ec90c48a10055183a3bc9fff	27399	Л	6	66	1920	1080	True	108
0f7fc44c-80e3-440f-a69e-87b626f3fd81	40ad51b49892dca94b905eca8926568a	Л	4	52	1920	1080	True	90
918d96c8-2cd0-435c-8dd8-57bf7f75d3a1	efc86825b9a40bcdcc9b54ab81aab3fe	Л	29	69	1920	1080	True	97
3119fe9a-ac53-4c0d-aca6-6586308e16a7	4aef7889ad6cd118ce4dab1e3b998a01	Л	12	43	1920	1080	True	78
757716f6-c40a-4b01-b706-7b02f50306f8	2d5120991a63d659f0eef6123f092100	Л	13	51	1080	1920	True	79
ad7a6a96-0ebe-4b35-9526-1e43edc38262	0c3d5473fba13210722e53374b736416	Л	18	57	1920	1080	True	96
61fac635-2d15-4fc7-bdc5-175c089d5e80	49b45af05ac6192685bee4e29cdf1e48	Л	36	74	1080	1920	True	112
8fb9b882-639c-4461-ae14-aa2f31aa3b9a	7faa41c4cf0a2602a23390de23574993	Л	59	125	1080	1920	True	153
94fb6475-a1b5-4c0d-98a7-835fadca8cd8	53c3af7712ee8220b2faed1a55a82eca	Л	9	60	1080	1920	True	95
8b072e12-2955-4a28-884c-531505229583	194612f32f5297e4699c2c0beb9b336a	Л	21	64	1920	1080	True	108
1a2e4d0a-499f-49cc-a125-e31b6e89fac6	3cf00ecfe200a3990d42c6464286d6fb	Л	34	103	1920	1080	True	142
0dc1fcd4-7d7d-4d19-963f-91af6628d392	48bc83c415e12683f469d16027829654	Л	28	73	1920	1080	True	151
4b53f9ad-5848-483f-b522-3dac0e5bb0e1	b6dbf3d8d6ed9fb9283b687910f6e829	Л	21	59	1920	1080	True	100
724b9e55-a1a3-40c1-a99e-bdb7d5fe80ba	e4bd328bca8e6f51bd6f4f019692b666	Л	36	69	1440	1440	True	116
50bd3572-f73b-4842-a396-7cf8283c98f2	6ca843830e5d2608f5d486f02e37dad9	Л	13	37	1920	1080	True	48
63594f85-213a-43b4-883e-e530c495c224	570c2405d58fe08bce66f55c42bc36b0	Л	27	71	1080	1920	True	113
197d990a-166e-46b1-8169-df0444831080	3018b64d2c938f5b6a0826dfdf486f2c	Л	20	71	1920	1080	True	116
164e77b6-09c2-4bb9-88c6-0af4c2891412	4b8f634baac82dd96142fa1220b79759	Л	23	61	1080	1920	True	109
6e21f6f5-6e0b-43f1-84c5-9a826037daad	c80b4e57f158f28299b2a89694c42329	Л	20	60	1920	1080	True	140
36551b3d-3675-4845-837a-4ab4b2709cb8	3ef4548431002f9f8fd7f39987be22c1	Л	18	55	1920	1080	True	90
179b81bc-ef53-4ec7-8f63-dabb79d5da4b	f0148de24ae19f321a7315d46021d17e	Л	22	66	1920	1080	True	104
fd4b654d-70ed-4c6e-af35-7a96c3257fcb	55ac05bf18204955c640591070dd1118	Л	24	86	1920	1190	True	113
1437e4dd-7090-437f-93c0-59d7fd4f63ff	7c0fb4e90495815f55cb0deb35cbc95e	Л	14	50	1920	1080	True	103
c5860e8a-dbe0-4c69-b847-d00c9b367a0d	f3cf3f9bb709ce2bee3da304a4ccb427	Л	32	68	1920	1080	True	156
97dde221-97c7-4ce1-80da-d466d5f6f4af	bd4e2755d88d8d835a07df3c78cdfc3c	Л	6	37	1920	1080	True	69
5fcdce2b-0f66-48e2-8539-4ac84daf0a93	95d5ca4d8706b85bfe8447cc7e83c86a	Л	0	37	1920	822	False	88
739148cb-9f26-4729-ac80-c2cc9ebf5e74	0f7aee11724db9ef1f9df422f7443e28	Л	39	85	1920	1080	True	159
2ca175e0-2693-42a7-a314-f959a3382e7d	b34ac47997680835ece485b13845fefd	Л	13	57	1920	1080	True	82
5b8c39ac-40d8-4226-bd5d-d38551e7c24d	bd6e2ad7ab53ceb7b8de9a1842844071	Л	34	81	1920	1080	True	129
5135ab1e-e13d-400b-8eb2-d4bfe4e05919	83624345fa124849e833a8664f21f3ea	Л	25	71	1920	1080	True	100
53b74c72-05fe-413c-9f77-1c5472ad5256	bd22df5de9c7373f6182446d80e4eef3	Л	30	78	1920	1080	True	123
b80812f0-176a-4e72-bbc2-f19641dca1f1	7c989fdb633be7453228f7c650097205	Л	27	63	1920	1080	True	81
352bb8d8-3542-4e06-941f-6e0367a46ce5	d01fdbbbd69ec8c4914397ba4abb899c	Л	21	81	1920	1080	True	114
8362187a-ce7f-4318-8325-4c55affccc33	adfe9c8ea85db4e65f36572669cbfed5	Л	16	60	1920	1080	True	109
baf01db1-96b0-46d5-84aa-f0bfc4e20425	04af3ba065bb7423e0685ebe180751c1	Л	36	73	1920	1440	True	77
9b37cc05a313ba835fbf434043900cc2	21710	Л	18	79	1920	1080	False	110
9ce7d43d-2fa6-4dfc-8cd3-fb67a48a4b65	ca6b767f0cccf093ba737ae2fc4fec3d	М	21	69	1920	1080	True	98
bb7153ee-9f97-494f-a5af-81368324f51c	9a0784a99ea13a8b06cb103c2c8c7f0f	М	39	93	1920	1080	True	100
